transaction_id,buyer_id,MLS#,transaction_date,transaction_amount,buyer_agent_commission,seller_agent_commission,buyer_agent_id
2401,1213,401,2021-11-01,1900,950,950,810
2402,1214,402,2022-03-13,1600,800,800,360
2403,1220,403,2021-11-05,400,200,200,259
2404,1221,404,2023-05-02,1300,650,650,604
2405,1229,405,2021-08-01,4700,2350,2350,843
2406,1234,406,2022-04-15,1600,800,800,723
2407,1236,407,2024-03-26,3900,1950,1950,248
2408,1243,408,2021-12-26,500,250,250,137
2409,1246,409,2023-01-13,600,300,300,802
2410,1248,410,2024-02-08,600,300,300,907
2411,1251,411,2021-09-15,2400,1200,1200,354
2412,1259,412,2022-12-20,1300,650,650,636
2413,1261,413,2024-02-27,1000,500,500,109
2414,1262,414,2023-07-24,800,400,400,303
2415,1273,415,2022-05-12,2200,1100,1100,227
2416,1279,416,2023-06-29,2200,1100,1100,420
2417,1289,417,2022-03-09,1200,600,600,356
2418,1290,418,2022-01-12,3700,1850,1850,832
2419,1293,419,2021-07-25,2300,1150,1150,812
2420,1300,420,2021-12-03,2100,1050,1050,343
2421,1304,421,2022-09-27,400,200,200,573
2422,1308,422,2022-11-19,1200,600,600,133
2423,1316,423,2022-11-21,2900,1450,1450,918
2424,1319,424,2021-07-23,2300,1150,1150,176
2425,1322,425,2021-09-04,3100,1550,1550,485
2426,1326,426,2021-07-27,3900,1950,1950,938
2427,1327,427,2022-04-30,900,450,450,488
2428,1338,428,2024-02-17,1400,700,700,489
2429,1345,429,2022-07-16,4800,2400,2400,611
2430,1346,430,2023-06-12,800,400,400,160
2431,1348,431,2023-05-07,3000,1500,1500,917
2432,1349,432,2021-10-04,200,100,100,296
2433,1351,433,2023-08-05,1800,900,900,27
2434,1352,434,2021-12-27,200,100,100,200
2435,1353,435,2021-12-26,1500,750,750,978
2436,1357,436,2023-03-29,3600,1800,1800,707
2437,1370,437,2023-11-21,3000,1500,1500,34
2438,1375,438,2023-02-13,1700,850,850,748
2439,1376,439,2023-03-07,4700,2350,2350,635
2440,1377,440,2023-09-29,1700,850,850,689
2441,1379,441,2022-09-02,2600,1300,1300,58
2442,1385,442,2023-08-02,3600,1800,1800,663
2443,1386,443,2023-12-02,1600,800,800,183
2444,1397,444,2022-01-23,5100,2550,2550,877
2445,1398,445,2023-08-25,1500,750,750,267
2446,1413,446,2022-06-12,800,400,400,319
2447,1417,447,2023-05-20,4200,2100,2100,639
2448,1418,448,2021-07-17,3400,1700,1700,143
2449,1423,449,2022-04-30,5100,2550,2550,5
2450,1426,450,2022-11-22,3100,1550,1550,400
2451,1428,451,2021-11-11,1600,800,800,147
2452,1430,452,2022-02-20,2900,1450,1450,288
2453,1432,453,2023-02-08,2900,1450,1450,542
2454,1433,454,2022-01-27,3300,1650,1650,270
2455,1437,455,2022-10-24,1900,950,950,102
2456,1438,456,2022-02-03,1700,850,850,277
2457,1440,457,2021-09-21,600,300,300,287
2458,1441,458,2023-03-31,2900,1450,1450,305
2459,1442,459,2022-02-01,600,300,300,394
2460,1446,460,2022-07-29,2400,1200,1200,525
2461,1447,461,2021-11-20,4400,2200,2200,140
2462,1448,462,2023-11-13,700,350,350,640
2463,1450,463,2022-03-22,1400,700,700,108
2464,1456,464,2021-10-26,2700,1350,1350,183
2465,1459,465,2021-12-13,2200,1100,1100,954
2466,1463,466,2021-09-19,1500,750,750,801
2467,1467,467,2021-09-29,1700,850,850,241
2468,1468,468,2023-03-23,5100,2550,2550,642
2469,1472,469,2021-09-30,1600,800,800,995
2470,1475,470,2023-02-06,4700,2350,2350,139
2471,1476,471,2022-04-28,3200,1600,1600,445
2472,1477,472,2023-07-02,700,350,350,799
2473,1481,473,2021-12-18,5000,2500,2500,660
2474,1485,474,2021-09-16,4000,2000,2000,949
2475,1487,475,2023-11-28,400,200,200,14
2476,1497,476,2023-01-24,3500,1750,1750,605
2477,1498,477,2022-09-21,3000,1500,1500,225
2478,1503,478,2024-01-02,5000,2500,2500,93
2479,1504,479,2022-10-14,1300,650,650,814
2480,1505,480,2023-03-06,2800,1400,1400,859
2481,1507,481,2022-12-14,3700,1850,1850,477
2482,1508,482,2021-12-19,3900,1950,1950,538
2483,1514,483,2022-09-19,200,100,100,570
2484,1515,484,2023-03-29,4100,2050,2050,797
2485,1518,485,2024-03-23,700,350,350,724
2486,1521,486,2021-07-28,4300,2150,2150,624
2487,1527,487,2024-02-08,3500,1750,1750,2
2488,1530,488,2021-12-04,2300,1150,1150,327
2489,1538,489,2023-05-27,1200,600,600,309
2490,1540,490,2021-07-26,2200,1100,1100,986
2491,1541,491,2023-09-06,4000,2000,2000,444
2492,1544,492,2023-02-21,5100,2550,2550,398
2493,1546,493,2023-07-11,500,250,250,882
2494,1549,494,2023-10-12,200,100,100,743
2495,1552,495,2023-10-22,3900,1950,1950,594
2496,1554,496,2022-11-21,1100,550,550,736
2497,1557,497,2023-11-07,3200,1600,1600,224
2498,1563,498,2022-08-10,500,250,250,68
2499,1567,499,2023-04-02,4900,2450,2450,142
2500,1568,500,2022-10-12,2100,1050,1050,213
2501,1569,501,2021-09-28,3700,1850,1850,509
2502,1570,502,2023-01-29,3400,1700,1700,129
2503,1574,503,2023-08-06,4000,2000,2000,842
2504,1580,504,2022-03-03,3100,1550,1550,442
2505,1582,505,2021-10-19,4000,2000,2000,850
2506,1588,506,2021-07-15,3700,1850,1850,232
2507,1591,507,2023-12-02,3700,1850,1850,183
2508,1597,508,2023-05-04,4500,2250,2250,35
2509,1599,509,2023-02-27,3600,1800,1800,975
2510,1604,510,2021-10-14,4500,2250,2250,120
2511,1606,511,2023-03-16,1900,950,950,249
2512,1608,512,2024-03-04,2300,1150,1150,613
2513,1609,513,2022-04-28,4800,2400,2400,280
2514,1610,514,2022-09-26,3400,1700,1700,35
2515,1613,515,2022-11-02,2900,1450,1450,495
2516,1614,516,2023-04-01,4300,2150,2150,313
2517,1616,517,2023-03-04,3300,1650,1650,788
2518,1617,518,2022-09-08,4300,2150,2150,759
2519,1623,519,2022-05-21,2400,1200,1200,783
2520,1624,520,2022-08-14,800,400,400,571
2521,1625,521,2022-01-06,900,450,450,708
2522,1626,522,2024-02-09,2400,1200,1200,694
2523,1635,523,2023-01-22,1200,600,600,426
2524,1638,524,2023-09-25,1700,850,850,15
2525,1639,525,2022-04-18,4500,2250,2250,288
2526,1642,526,2022-04-08,4000,2000,2000,624
2527,1643,527,2022-06-03,3100,1550,1550,685
2528,1644,528,2021-10-03,1700,850,850,373
2529,1645,529,2022-07-07,3600,1800,1800,266
2530,1650,530,2023-11-22,600,300,300,23
2531,1661,531,2024-01-05,600,300,300,413
2532,1668,532,2022-06-10,3200,1600,1600,85
2533,1670,533,2023-05-26,900,450,450,825
2534,1673,534,2023-04-22,3900,1950,1950,56
2535,1677,535,2023-12-20,3500,1750,1750,29
2536,1678,536,2023-08-28,3700,1850,1850,277
2537,1681,537,2022-09-18,300,150,150,71
2538,1685,538,2024-02-03,4600,2300,2300,66
2539,1688,539,2023-07-15,3100,1550,1550,612
2540,1690,540,2023-06-07,300,150,150,506
2541,1692,541,2022-07-13,1200,600,600,131
2542,1693,542,2021-10-17,4500,2250,2250,398
2543,1696,543,2022-03-29,4000,2000,2000,637
2544,1697,544,2023-09-07,3100,1550,1550,185
2545,1707,545,2024-01-16,2900,1450,1450,695
2546,1715,546,2022-07-20,3100,1550,1550,156
2547,1716,547,2023-03-03,4300,2150,2150,571
2548,1717,548,2024-03-25,1000,500,500,944
2549,1718,549,2022-10-18,1900,950,950,346
2550,1720,550,2024-01-16,700,350,350,772
2551,1722,551,2022-05-18,2200,1100,1100,819
2552,1724,552,2022-06-18,3100,1550,1550,90
2553,1727,553,2023-04-30,5000,2500,2500,954
2554,1732,554,2021-10-01,4700,2350,2350,424
2555,1736,555,2022-02-15,3200,1600,1600,742
2556,1741,556,2023-01-22,1600,800,800,417
2557,1744,557,2024-03-27,400,200,200,352
2558,1748,558,2022-07-19,2300,1150,1150,943
2559,1751,559,2023-09-19,2700,1350,1350,454
2560,1754,560,2023-09-15,3900,1950,1950,889
2561,1756,561,2022-08-19,900,450,450,474
2562,1759,562,2022-06-11,4000,2000,2000,654
2563,1760,563,2022-04-21,1400,700,700,521
2564,1766,564,2022-10-25,4400,2200,2200,432
2565,1779,565,2023-02-12,3900,1950,1950,820
2566,1783,566,2021-09-24,2400,1200,1200,992
2567,1784,567,2023-03-25,4200,2100,2100,625
2568,1785,568,2023-07-30,3800,1900,1900,892
2569,1789,569,2022-08-07,3100,1550,1550,556
2570,1791,570,2023-06-15,1900,950,950,447
2571,1792,571,2021-10-07,3300,1650,1650,268
2572,1794,572,2022-01-07,3000,1500,1500,357
2573,1795,573,2022-12-21,2100,1050,1050,51
2574,1796,574,2024-04-05,1300,650,650,811
2575,1798,575,2023-08-15,2900,1450,1450,27
2576,1799,576,2024-02-06,5100,2550,2550,422
2577,1803,577,2023-01-12,5000,2500,2500,723
2578,1804,578,2024-02-19,2200,1100,1100,8
2579,1805,579,2022-02-28,4300,2150,2150,239
2580,1807,580,2024-02-16,1500,750,750,932
2581,1809,581,2023-01-08,3600,1800,1800,191
2582,1811,582,2022-08-15,2900,1450,1450,469
2583,1815,583,2023-04-18,3200,1600,1600,412
2584,1821,584,2023-04-18,3300,1650,1650,580
2585,1822,585,2021-08-24,1200,600,600,651
2586,1823,586,2023-01-12,5100,2550,2550,594
2587,1824,587,2022-09-15,1700,850,850,951
2588,1829,588,2024-01-24,3800,1900,1900,311
2589,1832,589,2023-05-09,900,450,450,749
2590,1841,590,2024-03-01,2000,1000,1000,479
2591,1843,591,2022-10-26,5100,2550,2550,642
2592,1858,592,2023-08-29,800,400,400,268
2593,1860,593,2022-09-11,2200,1100,1100,858
2594,1861,594,2022-06-29,3300,1650,1650,447
2595,1865,595,2021-08-19,2800,1400,1400,534
2596,1867,596,2022-12-29,1500,750,750,643
2597,1870,597,2023-10-17,1400,700,700,482
2598,1871,598,2023-03-04,3000,1500,1500,956
2599,1872,599,2021-11-08,3400,1700,1700,118
2600,1873,600,2021-09-06,2900,1450,1450,536
2601,1877,601,2023-04-10,2500,1250,1250,685
2602,1880,602,2023-06-21,400,200,200,844
2603,1882,603,2023-07-05,1800,900,900,838
2604,1884,604,2023-07-10,4700,2350,2350,125
2605,1885,605,2023-08-01,2400,1200,1200,118
2606,1889,606,2022-09-03,2500,1250,1250,815
2607,1890,607,2024-04-04,2600,1300,1300,452
2608,1895,608,2023-06-03,5000,2500,2500,294
2609,1897,609,2021-11-20,2800,1400,1400,307
2610,1901,610,2022-03-12,800,400,400,309
2611,1902,611,2022-07-21,1600,800,800,896
2612,1904,612,2022-09-21,600,300,300,419
2613,1905,613,2023-12-25,200,100,100,630
2614,1910,614,2021-09-13,4300,2150,2150,888
2615,1916,615,2023-05-06,1700,850,850,567
2616,1917,616,2023-10-08,1000,500,500,674
2617,1919,617,2021-09-25,4500,2250,2250,342
2618,1920,618,2023-01-01,2900,1450,1450,760
2619,1924,619,2023-12-23,1200,600,600,751
2620,1930,620,2022-04-08,1100,550,550,599
2621,1933,621,2023-09-28,3600,1800,1800,776
2622,1934,622,2022-10-27,1500,750,750,146
2623,1935,623,2023-04-17,600,300,300,516
2624,1938,624,2022-10-08,3200,1600,1600,599
2625,1943,625,2024-01-06,3100,1550,1550,509
2626,1944,626,2023-11-23,800,400,400,135
2627,1945,627,2023-05-23,4400,2200,2200,567
2628,1954,628,2023-07-06,2500,1250,1250,463
2629,1957,629,2022-04-27,200,100,100,181
2630,1961,630,2023-01-16,4900,2450,2450,248
2631,1962,631,2022-10-24,4100,2050,2050,822
2632,1964,632,2022-10-29,4100,2050,2050,449
2633,1965,633,2023-11-18,2200,1100,1100,820
2634,1966,634,2024-01-06,700,350,350,506
2635,1970,635,2021-07-11,2900,1450,1450,203
2636,1972,636,2021-07-18,5000,2500,2500,76
2637,1973,637,2023-12-17,900,450,450,11
2638,1977,638,2021-07-17,5000,2500,2500,249
2639,1979,639,2022-01-28,3500,1750,1750,946
2640,1980,640,2022-08-10,2400,1200,1200,947
2641,1982,641,2023-12-25,2300,1150,1150,746
2642,1983,642,2021-12-19,4900,2450,2450,228
2643,1992,643,2023-08-08,1300,650,650,569
2644,1996,644,2024-03-19,2900,1450,1450,908
2645,2001,645,2023-06-07,700,350,350,554
2646,2005,646,2023-09-25,4900,2450,2450,595
2647,2007,647,2022-05-22,4400,2200,2200,453
2648,2011,648,2022-07-28,400,200,200,369
2649,2012,649,2022-06-09,4100,2050,2050,91
2650,2016,650,2022-02-14,3400,1700,1700,633
2651,2018,651,2022-06-30,4100,2050,2050,860
2652,2019,652,2023-10-29,1300,650,650,51
2653,2022,653,2021-12-13,4500,2250,2250,712
2654,2026,654,2022-04-17,3800,1900,1900,967
2655,2028,655,2023-09-14,1700,850,850,994
2656,2031,656,2021-11-17,3300,1650,1650,475
2657,2032,657,2022-02-02,1300,650,650,181
2658,2033,658,2022-11-19,2300,1150,1150,395
2659,2034,659,2023-01-02,2700,1350,1350,600
2660,2036,660,2024-02-25,900,450,450,472
2661,2038,661,2023-04-19,2900,1450,1450,453
2662,2042,662,2022-02-07,4000,2000,2000,589
2663,2043,663,2021-10-30,3200,1600,1600,420
2664,2044,664,2021-12-03,3700,1850,1850,640
2665,2049,665,2023-10-28,2700,1350,1350,22
2666,2050,666,2024-01-16,2600,1300,1300,354
2667,2054,667,2023-08-19,3700,1850,1850,700
2668,2059,668,2023-02-06,200,100,100,961
2669,2061,669,2023-10-11,2700,1350,1350,757
2670,2062,670,2021-11-26,1300,650,650,454
2671,2065,671,2022-12-26,3200,1600,1600,455
2672,2069,672,2022-04-30,4300,2150,2150,476
2673,2078,673,2023-02-26,700,350,350,300
2674,2080,674,2023-05-14,4900,2450,2450,739
2675,2081,675,2023-10-10,4000,2000,2000,523
2676,2085,676,2021-09-01,2700,1350,1350,956
2677,2089,677,2023-04-12,2300,1150,1150,225
2678,2093,678,2022-04-17,2100,1050,1050,688
2679,2097,679,2024-02-20,700,350,350,395
2680,2099,680,2021-09-21,2800,1400,1400,673
2681,2104,681,2024-03-30,4900,2450,2450,5
2682,2110,682,2022-10-12,1400,700,700,839
2683,2118,683,2024-02-11,3700,1850,1850,818
2684,2121,684,2022-01-30,3600,1800,1800,326
2685,2122,685,2022-09-29,4700,2350,2350,177
2686,2126,686,2021-07-20,1100,550,550,993
2687,2127,687,2024-04-01,2500,1250,1250,739
2688,2133,688,2023-02-02,3300,1650,1650,467
2689,2134,689,2022-05-28,3200,1600,1600,594
2690,2135,690,2023-11-14,600,300,300,475
2691,2137,691,2021-09-07,5100,2550,2550,970
2692,2140,692,2023-09-05,3600,1800,1800,885
2693,2150,693,2023-04-06,1400,700,700,331
2694,2152,694,2022-09-08,200,100,100,714
2695,2153,695,2022-02-06,1000,500,500,166
2696,2157,696,2022-07-13,4300,2150,2150,510
2697,2158,697,2022-01-06,4400,2200,2200,349
2698,2161,698,2021-10-12,4500,2250,2250,845
2699,2167,699,2024-01-25,1900,950,950,985
2700,2175,700,2022-02-05,2100,1050,1050,908
2701,2180,701,2023-04-02,4000,2000,2000,301
2702,2181,702,2022-07-04,2100,1050,1050,892
2703,2185,703,2021-12-31,4500,2250,2250,3
2704,2186,704,2023-12-12,2300,1150,1150,535
2705,2188,705,2021-08-08,1300,650,650,766
2706,2191,706,2022-10-20,3100,1550,1550,592
2707,2194,707,2022-07-05,3300,1650,1650,272
2708,2196,708,2023-07-05,200,100,100,593
2709,2197,709,2023-02-04,4700,2350,2350,505
2710,2198,710,2023-12-23,4600,2300,2300,382
2711,2205,711,2023-03-09,1500,750,750,613
2712,2208,712,2021-11-04,4400,2200,2200,667
2713,2213,713,2023-07-03,2500,1250,1250,528
2714,2214,714,2024-02-02,3200,1600,1600,973
2715,2216,715,2023-08-21,1100,550,550,473
2716,2218,716,2023-01-13,1500,750,750,495
2717,2220,717,2022-03-25,1800,900,900,408
2718,2222,718,2023-07-14,2500,1250,1250,587
2719,2224,719,2021-11-27,1500,750,750,55
2720,2225,720,2022-12-15,1200,600,600,510
2721,2229,721,2023-10-28,3000,1500,1500,608
2722,2234,722,2021-10-21,2300,1150,1150,861
2723,2235,723,2023-05-25,1100,550,550,803
2724,2237,724,2021-12-23,2300,1150,1150,441
2725,2239,725,2023-12-07,2100,1050,1050,308
2726,2243,726,2023-09-30,500,250,250,487
2727,2248,727,2023-11-09,3900,1950,1950,962
2728,2252,728,2022-08-15,2000,1000,1000,311
2729,2253,729,2023-02-14,3400,1700,1700,132
2730,2255,730,2022-10-06,4700,2350,2350,376
2731,2257,731,2023-04-28,3200,1600,1600,191
2732,2260,732,2022-12-09,1600,800,800,319
2733,2261,733,2023-01-19,1100,550,550,593
2734,2265,734,2022-09-13,2400,1200,1200,707
2735,2267,735,2022-06-28,4000,2000,2000,94
2736,2269,736,2024-02-29,300,150,150,465
2737,2272,737,2021-08-18,600,300,300,216
2738,2273,738,2023-09-09,2100,1050,1050,144
2739,2276,739,2023-03-25,3900,1950,1950,585
2740,2277,740,2021-08-11,3700,1850,1850,544
2741,2278,741,2021-08-18,3700,1850,1850,958
2742,2282,742,2022-11-07,2500,1250,1250,276
2743,2284,743,2023-05-25,1700,850,850,558
2744,2289,744,2022-08-21,1800,900,900,383
2745,2292,745,2023-06-19,4100,2050,2050,165
2746,2298,746,2023-07-13,4100,2050,2050,552
2747,2299,747,2023-05-27,1400,700,700,564
2748,2300,748,2023-12-11,3600,1800,1800,599
2749,2304,749,2021-12-27,600,300,300,657
2750,2308,750,2023-09-17,4500,2250,2250,476
2751,2311,751,2021-11-17,2900,1450,1450,649
2752,2312,752,2023-07-13,2800,1400,1400,223
2753,2313,753,2023-08-15,1700,850,850,144
2754,2316,754,2024-03-19,4900,2450,2450,76
2755,2319,755,2023-01-13,3000,1500,1500,324
2756,2324,756,2021-09-26,1400,700,700,963
2757,2328,757,2021-10-07,1100,550,550,882
2758,2330,758,2023-11-22,2800,1400,1400,13
2759,2333,759,2022-07-10,4400,2200,2200,293
2760,2336,760,2022-02-26,1100,550,550,170
2761,2337,761,2021-11-10,3100,1550,1550,2
2762,2340,762,2024-02-05,2100,1050,1050,117
2763,2343,763,2022-01-31,600,300,300,124
2764,2344,764,2022-05-23,2000,1000,1000,242
2765,2353,765,2023-08-30,1600,800,800,117
2766,2356,766,2022-11-05,1600,800,800,250
2767,2370,767,2023-01-04,3200,1600,1600,643
2768,2379,768,2023-08-19,1700,850,850,45
2769,2380,769,2023-06-09,3900,1950,1950,29
2770,2384,770,2023-09-22,4300,2150,2150,363
2771,2389,771,2021-09-05,2600,1300,1300,442
2772,2390,772,2023-09-01,3700,1850,1850,170
2773,2394,773,2021-09-10,3600,1800,1800,620
2774,2395,774,2022-11-26,5000,2500,2500,942
2775,2401,775,2022-08-09,3400,1700,1700,323
2776,2406,776,2021-10-16,1300,650,650,1
2777,2409,777,2022-11-25,3000,1500,1500,990
2778,2410,778,2022-07-21,4000,2000,2000,861
2779,2413,779,2023-12-20,3500,1750,1750,262
2780,2417,780,2022-02-26,1500,750,750,225
2781,2422,781,2023-06-06,4400,2200,2200,558
2782,2423,782,2021-09-28,1200,600,600,889
2783,2424,783,2021-10-11,4000,2000,2000,854
2784,2425,784,2023-10-15,900,450,450,825
2785,2426,785,2021-11-24,5100,2550,2550,878
2786,2430,786,2022-09-10,1600,800,800,871
2787,2433,787,2024-03-10,3800,1900,1900,601
2788,2435,788,2023-09-10,4500,2250,2250,75
2789,2436,789,2021-08-04,4300,2150,2150,693
2790,2437,790,2023-09-04,2800,1400,1400,822
2791,2438,791,2021-10-30,3400,1700,1700,710
2792,2439,792,2022-09-13,4000,2000,2000,791
2793,2443,793,2022-05-13,4300,2150,2150,955
2794,2450,794,2021-12-26,3800,1900,1900,180
2795,2453,795,2023-05-19,2900,1450,1450,957
2796,2459,796,2023-02-02,3200,1600,1600,799
2797,2461,797,2023-07-01,2600,1300,1300,311
2798,2462,798,2022-04-08,2800,1400,1400,810
2799,2465,799,2023-10-08,4400,2200,2200,304
2800,2468,800,2023-04-27,4600,2300,2300,384
2801,2469,801,2021-07-16,1300,650,650,360
2802,2476,802,2023-04-09,1000,500,500,440
2803,2477,803,2022-07-12,4000,2000,2000,8
2804,2479,804,2023-04-22,200,100,100,747
2805,2482,805,2023-01-06,3800,1900,1900,502
2806,2483,806,2022-04-15,1100,550,550,792
2807,2484,807,2023-03-03,200,100,100,798
2808,2492,808,2021-12-16,1900,950,950,728
2809,2493,809,2023-10-05,3700,1850,1850,221
2810,2494,810,2024-02-25,4700,2350,2350,49
2811,2498,811,2023-12-11,1100,550,550,110
2812,2507,812,2022-05-10,3300,1650,1650,110
2813,2508,813,2022-11-14,2100,1050,1050,545
2814,2509,814,2023-08-17,900,450,450,622
2815,2511,815,2023-07-25,4300,2150,2150,24
2816,2512,816,2022-10-11,3300,1650,1650,855
2817,2515,817,2022-03-09,1500,750,750,62
2818,2519,818,2022-02-26,1800,900,900,305
2819,2520,819,2024-01-17,2000,1000,1000,27
2820,2524,820,2023-04-11,3700,1850,1850,583
2821,2527,821,2023-08-20,2100,1050,1050,52
2822,2530,822,2023-10-30,2500,1250,1250,708
2823,2537,823,2023-05-07,700,350,350,416
2824,2541,824,2021-11-09,4300,2150,2150,685
2825,2544,825,2021-10-05,400,200,200,448
2826,2546,826,2022-12-10,3100,1550,1550,558
2827,2559,827,2021-09-05,3300,1650,1650,333
2828,2567,828,2023-12-06,1800,900,900,237
2829,2571,829,2022-07-16,4600,2300,2300,575
2830,2572,830,2024-04-03,2700,1350,1350,308
2831,2573,831,2023-02-20,2000,1000,1000,502
2832,2577,832,2022-01-24,500,250,250,33
2833,2578,833,2022-01-27,3000,1500,1500,996
2834,2580,834,2023-09-01,300,150,150,326
2835,2581,835,2022-04-29,600,300,300,447
2836,2583,836,2023-07-24,600,300,300,836
2837,2587,837,2023-05-30,600,300,300,115
2838,2589,838,2023-11-18,4200,2100,2100,549
2839,2594,839,2023-09-25,3600,1800,1800,939
2840,2597,840,2021-09-06,2700,1350,1350,54
2841,2611,841,2023-12-30,800,400,400,435
2842,2615,842,2022-10-15,1900,950,950,810
2843,2619,843,2023-02-18,3900,1950,1950,882
2844,2621,844,2022-03-12,800,400,400,759
2845,2622,845,2022-10-02,1800,900,900,946
2846,2630,846,2023-09-11,300,150,150,638
2847,2641,847,2023-09-05,4200,2100,2100,733
2848,2642,848,2023-07-22,200,100,100,71
2849,2643,849,2022-02-10,800,400,400,805
2850,2652,850,2022-07-23,3200,1600,1600,984
2851,2657,851,2022-09-12,1400,700,700,816
2852,2670,852,2021-07-11,4700,2350,2350,1000
2853,2677,853,2023-03-31,3600,1800,1800,129
2854,2681,854,2022-05-25,2300,1150,1150,107
2855,2682,855,2023-08-09,1800,900,900,310
2856,2691,856,2024-02-26,4900,2450,2450,774
